submission_id,id,sha,path,size,blob,created_at,updated_at,comments_count
520772,28603560,55c973b54dc745b6a09fc434a85f7f2fe4210e5a,app/src/androidTest/java/com/example/news_app/newsapp/ExampleInstrumentedTest.java,786,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/55/c9/73b54dc745b6a09fc434a85f7f2fe4210e5a,2017-05-28T10:08:27.002Z,2017-05-28T10:08:27.002Z,0
520772,28603559,3014000549bbbce99768cea22fb7a82b2fe7b6f5,app/proguard-rules.pro,969,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/30/14/000549bbbce99768cea22fb7a82b2fe7b6f5,2017-05-28T10:08:26.982Z,2017-05-28T10:08:26.982Z,0
520772,28603558,ffea068d27f5edbda10337e8e193d88a70829f18,app/build/outputs/logs/manifest-merger-debug-report.txt,8921,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/ff/ea/068d27f5edbda10337e8e193d88a70829f18,2017-05-28T10:08:26.961Z,2017-05-28T10:08:26.961Z,0
520772,28603557,421dd401e236783db20fcaefd9776ae354316d0e,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R.class,3051,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/42/1d/d401e236783db20fcaefd9776ae354316d0e,2017-05-28T10:08:26.939Z,2017-05-28T10:08:26.939Z,0
520772,28603556,610317520a098e546f07b977a327a343c4737c58,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R$xml.class,2226,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/61/03/17520a098e546f07b977a327a343c4737c58,2017-05-28T10:08:26.782Z,2017-05-28T10:08:26.782Z,0
520772,28603555,d1cde4082a719168ecbf9d7ae79491fb1bd85c3e,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R$styleable.class,32671,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/d1/cd/e4082a719168ecbf9d7ae79491fb1bd85c3e,2017-05-28T10:08:26.757Z,2017-05-28T10:08:26.757Z,0
520772,28603554,6d2520cbf09ac82255fe6fb9174816e63cba1ac3,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R$style.class,23980,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/6d/25/20cbf09ac82255fe6fb9174816e63cba1ac3,2017-05-28T10:08:26.716Z,2017-05-28T10:08:26.716Z,0
520772,28603553,0bd947e5fc22a312908387a5becf1eb8e3f74429,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R$string.class,4669,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/0b/d9/47e5fc22a312908387a5becf1eb8e3f74429,2017-05-28T10:08:26.664Z,2017-05-28T10:08:26.664Z,0
520772,28603552,16587d7ca218f98d713276fdcce8ad003a964e08,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R$mipmap.class,2285,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/16/58/7d7ca218f98d713276fdcce8ad003a964e08,2017-05-28T10:08:26.620Z,2017-05-28T10:08:26.620Z,0
520772,28603551,85a7ef4a1ffdf25d40defa0dd60e8827df37eb66,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R$menu.class,2225,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/85/a7/ef4a1ffdf25d40defa0dd60e8827df37eb66,2017-05-28T10:08:26.597Z,2017-05-28T10:08:26.597Z,0
520772,28603550,99b956c95ffe139c31b823bd7a16eab83df3d202,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R$layout.class,4759,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/99/b9/56c95ffe139c31b823bd7a16eab83df3d202,2017-05-28T10:08:26.560Z,2017-05-28T10:08:26.560Z,0
520772,28603549,b7ada14a33458ea6b5a9311e5502ed4e73a760cb,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R$integer.class,2427,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/b7/ad/a14a33458ea6b5a9311e5502ed4e73a760cb,2017-05-28T10:08:26.514Z,2017-05-28T10:08:26.514Z,0
520772,28603548,1b7e7f0696f8b4f1135b0f3cbfdf7e5516cbe330,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R$id.class,6598,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/1b/7e/7f0696f8b4f1135b0f3cbfdf7e5516cbe330,2017-05-28T10:08:26.465Z,2017-05-28T10:08:26.465Z,0
520772,28603547,8145e332dc604cfa8d239078e8deefc1eb17e18a,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R$drawable.class,7360,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/81/45/e332dc604cfa8d239078e8deefc1eb17e18a,2017-05-28T10:08:26.438Z,2017-05-28T10:08:26.438Z,0
520772,28603546,af470b85aa46a0ac5645198d2c763195d275265a,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R$dimen.class,7768,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/af/47/0b85aa46a0ac5645198d2c763195d275265a,2017-05-28T10:08:26.411Z,2017-05-28T10:08:26.411Z,0
520772,28603545,92aaa0714629785db90fba26a67b35e97dda634f,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R$color.class,6642,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/92/aa/a0714629785db90fba26a67b35e97dda634f,2017-05-28T10:08:26.371Z,2017-05-28T10:08:26.371Z,0
520772,28603544,d40d4eaf87cb6fc6ba7be7093ca6ff0758dc8f1a,app/build/intermediates/transforms/instantRun/debug/folders/1/5/main/com/example/news_app/newsapp/R$bool.class,2487,https://udacity-reviews-uploads.s3-us-west-2.amazonaws.com/_git_blobs/d4/0d/4eaf87cb6fc6ba7be7093ca6ff0758dc8f1a,2017-05-28T10:08:26.316Z,2017-05-28T10:08:26.316Z,0
